Date,SPY,TQQQ,QQQ
2017-05-18,205.8726806640625,3.882183790206909,
2017-05-19,207.21170043945312,3.9291255474090576,
2017-05-22,208.2637939453125,4.03096342086792,
2017-05-23,208.72467041015625,4.040908336639404,
2017-05-24,209.2115478515625,4.096600532531738,
2017-05-25,210.21148681640625,4.204407691955566,
2017-05-26,210.1680908203125,4.222308158874512,
2017-05-30,209.98541259765625,4.231060028076172,
2017-05-31,209.93328857421875,4.225886821746826,
2017-06-01,211.6027374267578,4.27640962600708,
2017-06-02,212.3069763183593,4.422403812408447,
2017-06-05,212.15049743652344,4.418823719024658,
2017-06-06,211.4722900390625,4.368699550628662,
2017-06-07,211.86355590820312,4.416436672210693,
2017-06-08,211.96792602539065,4.428370952606201,
2017-06-09,211.64617919921875,4.108138084411621,
2017-06-12,211.6027374267578,4.033748149871826,
2017-06-13,212.63742065429688,4.12802791595459,
2017-06-14,212.36788940429688,4.072732925415039,
2017-06-15,211.95916748046875,4.017834663391113,
2017-06-16,212.0055084228516,3.969701766967773,
2017-06-19,213.7704620361328,4.161842346191406,
2017-06-20,212.32876586914065,4.067561149597168,
2017-06-21,212.27633666992188,4.1857099533081055,
2017-06-22,212.1802215576172,4.180936336517334,
2017-06-23,212.4336395263672,4.22787618637085,
2017-06-26,212.57342529296875,4.171785831451416,
2017-06-27,210.8609161376953,3.9422528743743896,
2017-06-28,212.74819946289065,4.107739448547363,
2017-06-29,210.87841796875,3.898494482040405,
2017-06-30,211.27154541015625,3.8849692344665527,
2017-07-03,211.6298217773437,3.779152631759644,
2017-07-05,212.11911010742188,3.886958122253418,
2017-07-06,210.1793975830078,3.7843234539031982,
2017-07-07,211.5424346923828,3.897698640823364,
2017-07-10,211.76963806152344,3.9792494773864746,
2017-07-11,211.6122894287109,4.011868953704834,
2017-07-12,213.2025451660156,4.1546807289123535,
2017-07-13,213.560791015625,4.182127952575684,
2017-07-14,214.5568389892578,4.2803874015808105,
2017-07-17,214.5306396484375,4.282773971557617,
2017-07-18,214.64422607421875,4.3679046630859375,
2017-07-19,215.80633544921875,4.447863578796387,
2017-07-20,215.9023895263672,4.464570045471191,
2017-07-21,215.7102203369141,4.457809925079346,
2017-07-24,215.65777587890625,4.515888214111328,
2017-07-25,216.1820373535156,4.485655307769775,
2017-07-26,216.1907196044922,4.525835037231445,
2017-07-27,215.9897918701172,4.445077896118164,
2017-07-28,215.7364501953125,4.430757522583008,
2017-07-31,215.6141052246093,4.373076438903809,
2017-08-01,216.09461975097656,4.401719570159912,
2017-08-02,216.1995086669922,4.433940410614014,
2017-08-03,215.78009033203125,4.387794017791748,
2017-08-04,216.1732635498047,4.404900074005127,
2017-08-07,216.5751800537109,4.482870101928711,
2017-08-08,216.04220581054688,4.466162204742432,
2017-08-09,216.03350830078125,4.448658466339111,
2017-08-10,212.984115600586,4.159852504730225,
2017-08-11,213.29864501953125,4.254928112030029,
2017-08-14,215.41311645507807,4.420415878295898,
2017-08-15,215.38690185546875,4.428370952606201,
2017-08-16,215.7626800537109,4.451444149017334,
2017-08-17,212.39871215820312,4.17775297164917,
2017-08-18,212.06668090820312,4.163035869598389,
2017-08-21,212.2326812744141,4.1554765701293945,
2017-08-22,214.45201110839844,4.340456485748291,
2017-08-23,213.68310546875,4.291923522949219,
2017-08-24,213.18507385253903,4.2561211585998535,
2017-08-25,213.68310546875,4.227479934692383,
2017-08-28,213.6918792724609,4.264476299285889,
2017-08-29,213.93653869628903,4.316985130310059,
2017-08-30,214.94998168945312,4.4665608406066895,
2017-08-31,216.24317932128903,4.5934600830078125,
2017-09-01,216.54893493652344,4.590278148651123,
2017-09-05,214.9937286376953,4.4673566818237305,
2017-09-06,215.72769165039065,4.505943298339844,
2017-09-07,215.70144653320312,4.533790111541748,
2017-09-08,215.4480895996093,4.422005653381348,
2017-09-11,217.7460327148437,4.562829971313477,
2017-09-12,218.4799346923828,4.601415634155273,
2017-09-13,218.5848388671875,4.620511531829834,
2017-09-14,218.5149383544922,4.542541027069092,
2017-09-15,218.80911254882807,4.57913875579834,
2017-09-18,219.2745056152344,4.568000793457031,
2017-09-19,219.4940185546875,4.587493419647217,
2017-09-20,219.572998046875,4.549304008483887,
2017-09-21,218.9846954345703,4.461787700653076,
2017-09-22,219.02859497070312,4.450648784637451,
2017-09-25,218.580810546875,4.311019420623779,
2017-09-26,218.71246337890625,4.340456485748291,
2017-09-27,219.56427001953125,4.4582061767578125,
2017-09-28,219.82763671875,4.450648784637451,
2017-09-29,220.600341796875,4.544928073883057,
2017-10-02,221.5574645996093,4.557657718658447,
2017-10-03,222.0316467285156,4.586300373077393,
2017-10-04,222.2950439453125,4.598234176635742,
2017-10-05,223.6122131347656,4.730702877044678,
2017-10-06,223.3574981689453,4.747808933258057,
2017-10-09,222.9886932373047,4.735875606536865,
2017-10-10,223.5770721435547,4.745819091796875,
2017-10-11,223.9282989501953,4.787192344665527,
2017-10-12,223.59458923339844,4.76133394241333,
2017-10-13,223.8668365478516,4.814641952514648,
2017-10-16,224.16542053222656,4.864366054534912,
2017-10-17,224.32342529296875,4.881471157073975,
2017-10-18,224.54293823242188,4.86277437210083,
2017-10-19,224.6044311523437,4.809071063995361,
2017-10-20,225.7634735107422,4.844077110290527,
2017-10-23,224.8853912353516,4.753775596618652,
2017-10-24,225.28054809570312,4.778041362762451,
2017-10-25,224.16542053222656,4.719962596893311,
2017-10-26,224.4551544189453,4.676204204559326,
2017-10-27,226.2903289794922,5.079182147979736,
2017-10-30,225.44737243652344,5.115381717681885,
2017-10-31,225.79861450195312,5.169482707977295,
2017-11-01,226.0971527099609,5.162720203399658,
2017-11-02,226.1849060058593,5.136465072631836,
2017-11-03,226.9401092529297,5.279674530029297,
2017-11-06,227.2913360595703,5.333378314971924,
2017-11-07,227.13330078125,5.342131614685059,
2017-11-08,227.51963806152344,5.408962726593018,
